60 79
46 18 33
23 38 30
10 57 32
31 54 100
47 16 44
7 19 13
2 33 17
14 15 83
29 35 51
35 45 84
29 30 84
38 48 98
30 41 69
55 50 100
42 6 69
22 20 100
45 18 46
38 22 53
39 45 59
22 48 80
16 3 96
39 15 90
11 6 61
22 15 79
56 28 91
7 24 3
39 10 87
29 17 13
8 20 87
47 11 52
24 17 80
51 50 62
19 2 24
31 35 50
56 42 68
2 51 61
3 7 68
53 49 34
55 48 81
48 3 12
50 40 65
9 28 64
10 16 8
45 47 57
26 1 75
58 26 26
35 53 42
44 9 85
55 13 89
51 27 4
12 2 50
56 21 36
4 19 2
39 40 98
31 5 85
27 49 57
9 5 43
18 12 50
31 40 100
35 51 71
36 45 55
23 2 53
60 3 59
59 51 65
36 49 99
1 23 47
51 42 55
31 46 59
49 45 16
14 9 9
56 14 66
42 2 49
30 31 58
37 50 84
25 5 149
34 5 202
43 25 522
52 25 464
60 81
49 60 55
19 13 45
7 31 44
46 17 49
53 15 82
1 31 54
5 23 27
50 34 2
16 51 82
21 25 40
4 46 95
11 24 67
27 18 62
36 57 75
25 2 91
9 13 77
45 38 91
22 43 51
20 21 41
33 50 29
37 38 25
46 34 96
45 57 51
23 34 57
50 30 5
37 6 32
43 54 51
59 36 59
44 13 10
54 29 5
17 36 75
44 1 96
53 24 74
48 56 8
43 28 72
18 15 11
44 2 31
32 28 59
20 49 42
35 24 74
39 54 78
23 31 15
11 58 6
43 51 52
52 25 25
18 28 30
58 13 72
25 10 49
56 2 80
21 24 57
55 19 62
16 37 57
45 44 57
17 38 96
7 33 17
2 59 30
40 36 42
50 22 14
48 7 19
56 43 98
21 19 90
56 26 71
46 7 40
47 29 44
42 16 87
18 49 93
26 40 38
14 5 68
53 17 53
49 52 63
20 54 90
7 42 75
4 34 8
15 27 60
46 3 17
33 60 53
8 5 72
37 43 80
31 13 37
12 3 43
41 3 471
60 78
53 34 69
31 51 61
44 47 68
25 8 24
24 56 35
50 46 6
36 38 42
60 18 64
36 28 87
44 31 59
35 22 89
52 23 16
19 13 25
44 53 28
38 22 4
60 26 69
27 59 19
12 7 98
4 52 74
30 14 81
57 29 19
50 9 15
51 9 79
54 25 18
50 52 4
18 26 42
21 31 19
36 46 50
24 44 19
46 40 3
4 27 21
10 40 25
7 36 8
10 55 36
39 9 21
2 29 88
6 43 29
8 2 69
3 60 85
55 29 60
44 8 30
3 11 45
49 55 32
14 39 39
6 26 71
12 60 34
37 56 20
42 13 33
2 5 94
6 31 24
48 54 49
22 7 78
16 44 95
35 48 78
8 18 9
47 59 48
33 8 8
36 41 36
41 26 24
20 46 32
7 47 20
9 23 75
24 5 82
1 14 73
54 17 61
16 39 74
12 59 86
21 15 12
51 14 86
32 23 46
53 18 27
20 15 72
21 34 63
49 29 39
45 32 19
19 40 85
49 21 15
58 15 181
60 77
31 6 38
56 10 20
49 25 97
43 59 49
13 2 79
54 36 94
43 19 100
26 2 84
34 55 17
45 21 19
60 31 3
55 53 23
54 30 36
5 55 72
57 40 3
38 52 75
59 20 80
7 18 9
2 22 13
5 10 75
26 57 66
51 39 39
17 60 69
4 47 23
36 10 76
43 2 21
42 32 92
60 26 94
43 32 85
26 35 9
43 41 4
50 21 23
18 2 100
10 7 22
5 24 17
5 2 98
33 5 21
51 46 51
35 31 90
49 46 5
51 31 60
13 1 26
4 37 98
7 20 46
36 58 26
1 45 89
56 24 53
10 23 58
12 57 87
41 8 14
40 26 37
18 25 71
23 7 46
12 28 69
23 46 11
58 16 11
44 22 25
25 33 99
14 39 4
21 15 96
8 11 42
38 60 53
4 34 27
41 1 86
35 22 75
59 21 83
41 50 60
19 53 5
44 53 62
20 58 26
1 42 83
50 54 91
9 3 116
11 3 56
27 11 337
29 3 161
48 9 427
60 84
49 3 53
16 5 85
4 30 20
36 44 37
23 51 50
51 42 85
36 42 2
30 32 61
57 38 19
31 49 66
60 49 11
45 21 99
48 30 41
6 36 86
58 24 50
49 57 1
48 60 68
33 39 46
11 14 2
26 14 84
19 35 22
33 10 67
6 45 49
13 60 18
39 35 28
57 13 35
4 14 62
20 49 72
34 38 1
28 13 66
45 58 57
60 5 68
5 26 61
35 32 90
2 35 49
31 42 55
20 32 52
57 1 76
40 11 15
57 33 66
60 44 44
33 59 68
12 9 10
30 54 8
57 45 71
60 39 21
19 6 87
26 8 38
54 58 44
33 23 22
44 8 70
4 9 58
33 9 15
49 4 47
20 9 69
25 2 26
43 22 48
50 10 23
57 30 55
16 26 86
28 48 21
26 31 96
15 8 27
43 37 79
60 26 52
7 56 8
6 32 99
44 25 23
49 30 64
4 21 21
15 51 16
56 54 77
12 51 43
17 9 315
18 17 446
27 18 435
29 9 376
37 27 185
41 27 284
46 18 287
47 27 145
52 41 380
53 46 137
55 41 383
60 88
2 15 89
25 1 74
13 28 40
8 21 54
18 32 60
54 38 70
4 23 15
5 31 70
23 48 10
5 3 18
15 28 83
33 9 31
18 52 88
20 9 75
28 2 57
39 46 29
6 47 97
51 21 35
15 33 32
23 14 43
47 58 79
6 13 50
31 14 24
42 21 96
19 3 78
5 51 10
21 33 97
16 22 50
56 42 21
11 5 74
54 3 93
54 50 46
59 36 9
41 55 44
18 5 97
6 23 76
38 56 38
47 59 76
20 54 60
10 26 30
36 29 51
6 50 26
15 8 26
29 19 69
13 52 60
4 5 44
42 7 36
11 34 54
18 4 41
18 9 61
13 46 93
27 9 83
45 41 25
21 12 6
17 47 75
8 19 83
58 45 41
31 24 57
47 19 8
40 9 100
58 42 89
21 15 55
48 28 69
28 43 53
48 40 58
27 21 64
34 59 91
34 45 16
48 6 74
47 41 68
34 22 84
27 42 62
11 40 79
37 25 48
13 26 20
7 53 76
39 54 49
56 33 50
40 41 54
34 18 30
45 27 21
30 1 340
35 30 118
44 35 430
49 30 480
53 49 106
57 30 330
60 35 340
