90 127
43 28 17
15 12 50
48 35 31
3 72 87
4 39 38
38 61 57
77 33 74
29 65 39
24 84 46
12 17 75
75 76 67
6 13 60
67 74 52
77 73 88
22 40 76
76 30 42
79 43 27
72 12 74
47 72 40
89 45 82
56 80 14
14 6 98
32 64 89
64 21 6
30 79 43
46 58 97
67 82 21
16 21 23
20 65 58
89 66 25
54 40 1
84 85 23
13 44 3
49 15 42
88 13 69
36 20 24
41 40 86
15 67 22
1 77 53
89 27 67
80 90 15
90 3 27
35 80 100
1 8 45
38 71 57
41 15 63
53 79 100
35 55 26
87 1 87
57 64 80
89 65 45
40 52 83
16 82 58
70 67 30
65 27 90
37 86 42
4 53 36
38 70 11
16 48 80
21 55 79
22 47 17
84 10 38
83 65 44
89 30 14
62 11 5
50 85 76
72 10 30
13 86 99
26 5 79
16 24 77
28 20 13
3 22 10
42 10 36
57 51 83
19 16 50
20 21 12
71 39 80
39 76 85
57 47 73
68 5 65
49 77 16
73 64 43
19 83 9
33 8 29
18 90 6
23 79 70
16 2 63
65 28 57
22 87 27
60 39 66
79 71 23
25 29 82
17 5 68
24 41 81
41 48 100
17 52 84
38 26 70
38 74 59
28 17 11
52 42 44
57 60 51
74 7 92
34 25 79
27 1 61
40 19 85
88 82 70
81 73 79
8 22 82
77 54 22
2 54 48
8 6 56
90 77 3
2 69 55
40 38 10
62 50 38
50 22 97
81 59 77
30 58 21
6 40 40
38 4 25
31 9 214
58 31 298
78 9 287
90 133
14 85 49
65 14 98
2 66 27
37 83 23
51 73 14
23 85 57
11 44 19
27 2 99
48 10 95
88 72 48
82 84 84
50 57 75
55 18 76
70 31 98
6 31 57
37 79 17
79 22 2
87 12 31
2 62 7
15 79 78
44 31 85
1 35 98
50 64 12
27 75 42
40 15 56
21 83 75
58 59 18
50 74 87
78 22 11
21 49 96
66 14 41
57 68 1
31 3 85
46 30 10
25 74 32
24 80 1
33 37 59
35 54 79
22 2 39
86 30 38
61 36 11
52 53 34
40 87 13
28 63 43
40 38 25
12 31 28
11 29 2
63 55 64
36 69 30
13 77 1
79 49 80
34 27 78
50 9 74
90 87 38
33 41 26
41 54 82
58 35 96
66 59 74
19 15 50
78 41 41
8 72 24
36 52 49
56 30 64
59 89 92
76 36 27
2 18 78
69 80 19
2 26 74
4 18 48
78 2 86
74 55 93
86 58 37
26 67 7
79 57 49
5 50 46
50 34 18
22 12 57
64 35 8
30 39 54
55 41 47
27 29 78
5 35 36
51 49 37
54 85 31
70 63 84
61 14 66
8 41 29
63 29 27
49 6 32
29 16 30
71 45 96
55 14 20
75 40 45
79 3 6
63 3 81
62 85 53
33 19 33
90 42 59
22 45 82
5 72 48
10 76 64
80 10 72
18 79 3
39 17 35
61 76 48
71 90 55
72 64 100
81 22 37
7 70 10
87 70 41
38 63 27
34 62 8
11 33 34
58 28 25
54 14 97
59 83 36
6 56 89
63 40 73
2 51 35
70 44 48
7 86 1
57 75 47
59 7 94
40 88 60
25 87 21
89 65 44
20 17 459
32 17 481
43 17 106
47 32 68
60 43 246
77 17 44
84 47 227
90 131
41 43 7
72 73 31
14 45 40
20 4 100
74 5 62
40 8 25
55 49 63
36 81 16
83 16 36
55 3 7
46 59 83
58 75 50
3 57 80
54 43 21
40 72 29
85 63 100
10 64 70
11 52 1
39 88 44
81 60 33
72 30 8
6 60 43
44 77 48
48 13 25
75 86 32
1 34 5
60 2 71
58 85 11
65 4 2
4 26 90
73 48 60
62 82 84
43 5 57
9 61 12
2 48 80
8 39 73
27 37 80
88 79 67
1 39 81
53 25 12
43 14 48
69 21 36
59 40 35
85 57 96
88 9 74
42 19 23
79 43 69
80 43 86
28 40 63
39 74 13
15 68 72
42 83 87
19 56 58
33 34 41
8 71 58
8 6 42
63 53 69
64 34 16
57 82 100
65 46 53
17 68 11
76 68 83
74 88 75
32 67 21
12 40 44
51 29 13
90 23 6
68 13 8
71 68 32
41 2 99
4 33 64
37 63 60
40 77 91
56 23 7
40 26 33
27 72 100
41 64 48
63 74 24
34 26 91
15 78 9
16 59 74
35 49 70
9 56 18
16 64 48
73 13 21
83 32 42
6 75 55
25 58 37
21 39 8
2 37 85
58 23 2
25 17 6
73 26 4
2 12 19
60 64 3
32 76 44
88 7 87
38 67 29
28 59 41
48 61 16
36 57 4
71 78 85
24 45 23
18 8 66
55 2 23
76 34 37
70 64 14
61 7 23
87 81 15
88 19 9
22 68 48
46 87 65
59 20 35
12 17 11
29 42 26
8 19 91
56 69 90
81 55 52
86 15 77
5 79 87
34 23 33
57 80 48
76 6 23
18 61 50
31 64 56
47 7 386
50 47 283
52 47 118
66 52 207
84 50 170
89 50 76
90 124
20 80 45
37 9 3
19 35 39
81 21 78
27 31 81
45 16 95
66 58 3
24 67 7
45 3 42
57 85 57
48 63 27
27 24 20
29 47 19
59 39 4
80 57 86
52 59 33
81 37 19
3 86 25
2 55 15
37 22 39
9 52 50
70 82 97
44 81 45
61 7 60
49 81 63
72 80 28
6 72 26
62 83 29
12 29 57
14 78 13
52 6 81
74 40 37
19 6 60
56 15 13
86 20 88
8 30 6
5 64 90
89 13 77
87 72 60
42 10 22
13 69 2
21 58 89
41 50 16
71 2 100
83 29 11
25 81 78
49 74 55
38 65 65
15 59 18
54 50 37
64 58 95
82 25 20
10 59 73
68 14 35
15 38 46
68 79 21
54 86 66
2 72 31
5 71 32
61 13 25
30 31 36
5 7 88
44 6 34
6 31 4
6 38 27
29 62 81
48 43 96
29 85 66
37 28 74
58 24 59
34 89 69
27 81 76
86 89 67
12 32 6
76 69 32
38 22 1
90 2 68
18 46 81
53 87 4
79 26 87
17 55 99
81 62 67
29 7 20
79 86 57
64 79 93
12 68 56
21 5 69
39 31 26
89 9 98
8 46 26
46 39 47
41 71 96
72 84 59
38 40 29
83 10 47
4 53 37
68 5 26
19 47 62
57 76 6
31 25 30
85 4 45
9 57 1
57 18 68
45 65 38
44 7 3
70 16 67
19 31 5
2 57 51
75 70 12
67 89 35
32 50 62
39 52 19
56 58 21
5 63 46
11 1 221
23 1 231
33 1 36
36 33 155
43 23 186
51 33 197
60 36 84
73 60 209
77 51 273
88 1 181
90 118
72 43 66
71 60 36
70 87 64
50 14 69
51 50 49
76 6 93
77 73 78
32 61 69
23 24 88
13 20 36
5 87 30
65 58 34
66 61 66
39 58 20
28 47 61
90 53 98
84 23 57
43 63 40
88 81 85
87 4 41
49 35 43
31 23 85
52 5 78
23 7 86
82 60 6
3 14 87
30 4 8
62 18 79
79 51 59
51 57 76
64 79 44
71 78 48
1 68 14
57 89 61
39 33 90
34 76 15
51 44 20
45 77 83
47 84 17
32 37 94
57 26 1
5 67 41
13 73 5
12 54 62
46 71 59
88 89 31
81 86 61
25 79 51
4 20 78
87 74 2
64 82 22
37 25 24
11 51 18
29 53 5
10 34 90
56 5 61
2 77 99
76 21 12
49 12 97
63 76 86
9 75 64
38 78 76
3 25 28
48 15 31
76 38 38
24 87 67
75 55 19
82 23 81
31 45 12
25 81 81
86 39 58
34 82 28
35 39 73
36 18 8
44 58 41
2 55 67
66 38 83
60 20 97
6 60 32
2 13 42
23 46 92
15 12 91
3 26 13
61 69 86
31 7 67
90 67 52
50 81 78
75 35 5
29 47 29
81 57 93
54 38 58
15 21 42
59 38 31
78 82 99
5 50 19
81 31 54
48 26 89
28 31 19
58 22 75
84 18 49
29 37 97
10 68 54
51 16 24
57 11 37
8 61 68
50 60 25
69 38 13
78 10 9
29 18 41
17 16 390
19 16 113
27 16 392
40 19 206
41 17 77
42 27 312
80 17 232
83 42 199
85 19 285
90 131
67 35 46
59 75 29
56 4 48
74 78 4
30 33 49
22 88 46
42 13 86
23 4 92
57 55 38
53 31 87
52 45 32
52 74 30
53 46 17
34 25 41
52 87 15
2 21 11
44 79 92
46 88 78
20 64 74
54 12 29
62 13 3
22 43 43
31 25 31
15 83 45
26 66 90
26 65 73
82 27 27
42 82 33
44 71 42
60 58 27
45 67 8
69 51 55
59 50 35
52 7 91
72 61 99
44 80 6
51 32 10
16 6 12
7 30 41
87 37 12
85 73 67
84 39 94
53 78 45
20 33 73
60 23 2
38 88 36
22 15 16
33 44 10
22 2 46
55 83 86
22 20 9
13 36 64
86 75 37
7 61 68
32 56 19
88 28 58
20 43 61
20 86 89
29 71 63
26 88 40
26 53 23
69 43 96
43 40 61
61 56 18
31 21 39
19 40 71
36 23 55
79 30 37
17 10 51
83 81 17
87 83 45
53 49 92
82 17 4
8 16 86
3 54 63
66 28 30
67 47 57
31 19 68
10 84 51
48 58 19
73 88 89
1 67 49
19 37 72
25 65 48
14 55 4
41 15 75
88 82 60
7 20 79
69 6 49
19 12 11
26 87 23
78 47 66
48 75 3
53 29 17
64 84 68
25 71 23
89 10 86
80 73 72
24 33 72
79 90 85
45 57 60
58 11 96
83 45 68
67 34 28
78 80 87
67 86 3
86 52 50
49 88 55
29 82 84
17 7 60
87 53 13
12 31 82
31 87 15
64 34 86
85 39 8
16 22 47
42 36 72
53 58 53
28 63 3
51 88 72
39 15 77
54 1 34
68 22 90
49 69 1
25 37 58
9 5 252
18 9 221
63 9 234
70 18 549
76 18 274
77 76 268
90 127
48 13 23
23 58 64
33 78 81
17 19 3
47 79 13
70 52 32
64 78 77
46 87 96
25 23 89
76 17 65
23 14 48
13 46 16
46 66 37
11 5 72
48 90 70
46 71 2
62 35 71
73 87 27
21 71 81
49 60 40
18 75 93
33 88 3
41 76 31
72 62 66
62 1 48
57 44 4
72 31 98
90 12 87
47 68 92
9 57 56
33 80 12
74 57 17
1 15 94
38 42 12
34 33 72
67 14 82
17 77 30
5 43 16
18 62 9
67 28 74
58 24 86
43 70 90
19 62 8
8 80 56
50 62 27
50 70 9
60 19 91
12 50 44
47 14 79
90 24 54
37 42 73
48 58 10
47 71 51
19 48 15
12 72 88
8 18 60
71 43 54
3 25 26
18 64 79
28 61 32
69 16 61
20 65 25
53 6 93
84 51 65
50 22 28
77 68 88
72 33 92
89 90 46
69 44 98
6 76 85
58 7 51
40 26 65
42 76 48
49 76 43
68 40 80
11 27 65
31 36 19
90 32 30
39 48 57
77 41 30
8 49 73
12 66 99
79 38 95
63 58 43
64 63 78
59 23 86
74 30 13
74 82 4
81 83 71
40 80 27
16 51 67
36 59 98
90 59 96
67 23 18
55 82 58
11 60 48
87 75 61
38 68 42
57 60 72
26 53 32
71 67 53
55 62 14
55 76 30
10 46 17
29 60 93
10 3 87
85 35 26
21 48 55
47 82 20
68 73 17
17 56 48
90 2 22
48 54 100
89 64 77
60 34 91
59 8 59
35 63 100
39 78 13
83 23 33
75 37 10
59 43 47
66 90 44
83 89 80
45 4 377
54 4 311
65 45 213
86 45 185
90 118
7 39 45
24 16 12
71 48 93
2 29 65
15 72 65
21 17 80
36 78 28
58 37 34
29 59 7
60 4 19
81 24 60
38 21 82
83 76 8
33 66 16
23 73 100
6 60 88
47 58 55
22 53 18
36 90 69
33 13 24
63 31 69
66 26 32
76 85 31
69 57 36
76 48 21
89 29 79
26 67 100
56 61 25
78 29 34
49 9 36
29 80 98
23 77 17
83 36 19
19 22 32
55 47 10
83 7 93
32 37 21
10 65 35
60 81 71
46 20 56
56 4 51
37 83 49
64 33 92
2 48 15
6 18 85
80 70 12
63 49 46
13 40 50
42 9 9
82 68 6
84 45 43
7 46 74
65 35 81
60 24 53
51 69 62
20 69 25
61 55 63
44 35 2
90 32 18
63 17 92
21 1 75
46 10 16
80 43 17
28 46 98
74 22 16
20 35 50
71 73 73
72 42 38
64 60 26
83 45 93
42 47 65
19 35 49
47 24 86
47 54 24
9 4 99
83 22 95
27 53 87
82 90 94
79 74 65
42 25 45
85 39 1
32 67 23
74 24 62
44 75 71
84 49 78
55 50 57
34 16 43
13 49 57
90 39 49
84 47 58
32 31 99
79 32 64
46 57 22
68 9 11
64 44 50
81 39 85
43 46 72
21 49 90
35 29 81
72 6 54
15 71 45
88 22 61
70 61 37
83 89 61
52 82 3
76 17 69
60 62 44
8 69 47
9 87 79
22 33 84
5 3 238
11 3 97
12 3 21
14 12 95
30 14 328
41 3 240
86 30 251
87 3 442
